stage,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us,kernelName,err,tflops,bw
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,163.7216,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_bnt0_fp4,0.8%,314.8,9842.31
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,188.7197,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_bnt0_xcd4,0.0%,273.1,8538.58
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,199.7273,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_bnt0_xcd4_fp4,0.8%,258.05,8068.0
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,155.0758,flydsl_moe1_afp4_wfp4_bf16_t128x64x256,0.0%,332.35,10391.04
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,164.7495,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_fp4,0.8%,312.84,9780.9
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,178.7724,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_xcd4,0.0%,288.3,9013.69
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,191.2859,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_xcd4_fp4,0.8%,269.44,8424.04
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,116.6584,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2_bnt0,0.0%,441.8,13812.97
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,119.9732,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2_bnt0_fp4,0.8%,429.59,13431.33
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,150.4427,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2_bnt0_xcd4,0.0%,342.59,10711.05
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,154.7224,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2_bnt0_xcd4_fp4,0.8%,333.11,10414.78
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,113.3414,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2,0.0%,454.73,14217.22
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,117.1562,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2_fp4,0.8%,439.92,13754.28
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,143.9248,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2_xcd4,0.0%,358.1,11196.12
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,147.7998,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w2_xcd4_fp4,0.8%,348.71,10902.58
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,117.4704,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3_bnt0,0.0%,438.75,13717.49
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,121.7146,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3_bnt0_fp4,0.8%,423.45,13239.16
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,150.4987,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3_bnt0_xcd4,0.0%,342.46,10707.06
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,154.9383,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3_bnt0_xcd4_fp4,0.8%,332.65,10400.26
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,112.2612,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3,0.0%,459.1,14354.02
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,119.846,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3_fp4,0.8%,430.05,13445.58
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,142.9742,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3_xcd4,0.0%,360.48,11270.56
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,147.9026,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3_xcd4_fp4,0.8%,348.47,10895.0
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,125.0651,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_bnt0,0.0%,412.1,12884.48
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,120.7904,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_bnt0_fp4,0.8%,426.69,13340.46
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,151.0901,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_bnt0_xcd4,0.0%,341.12,10665.15
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,154.8743,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_bnt0_xcd4_fp4,0.8%,332.78,10404.56
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,112.3982,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4,0.0%,458.54,14336.52
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,119.6754,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_fp4,0.8%,430.66,13464.75
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,143.2505,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_xcd4,0.0%,359.79,11248.82
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,147.5553,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w4_xcd4_fp4,0.8%,349.29,10920.65
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,125.6731,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_bnt0,0.0%,410.11,12822.15
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,126.9086,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_bnt0_fp4,0.8%,406.12,12697.32
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,155.8648,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_bnt0_xcd4,0.0%,330.67,10338.44
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,157.3033,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_bnt0_xcd4_fp4,0.8%,327.64,10243.9
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,121.08,flydsl_moe1_afp4_wfp4_bf16_t128x128x256,0.0%,425.67,13308.55
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,121.0687,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_fp4,0.8%,425.71,13309.79
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,145.4531,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_xcd4,0.0%,354.34,11078.48
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,145.9683,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_xcd4_fp4,0.8%,353.09,11039.38
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,124.7269,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0,0.0%,413.22,12919.42
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,126.1386,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0_fp4,0.8%,408.6,12774.83
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,155.0899,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0_xcd4,0.0%,332.32,10390.1
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,157.6118,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0_xcd4_fp4,0.8%,327.0,10223.85
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,119.9975,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2,0.0%,429.51,13428.61
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,120.7697,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_fp4,0.8%,426.76,13342.74
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,144.4234,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_xcd4,0.0%,356.86,11157.47
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,145.7002,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_xcd4_fp4,0.8%,353.74,11059.69
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,124.7524,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0,0.0%,413.14,12916.78
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,127.034,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_fp4,0.8%,405.72,12684.79
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,153.9371,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_xcd4,0.0%,334.81,10467.91
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,158.1676,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_xcd4_fp4,0.8%,325.85,10187.92
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,119.3891,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3,0.0%,431.69,13497.04
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,121.17,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_fp4,0.8%,425.35,13298.66
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,144.7986,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_xcd4,0.0%,355.94,11128.55
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,145.765,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_xcd4_fp4,0.8%,353.58,11054.77
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,124.5949,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0,0.0%,413.66,12933.11
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,126.2203,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0_fp4,0.8%,408.33,12766.56
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,153.2128,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0_xcd4,0.0%,336.39,10517.39
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,157.8577,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0_xcd4_fp4,0.8%,326.49,10207.92
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,119.4804,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4,0.0%,431.36,13486.72
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,121.3988,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_fp4,0.8%,424.55,13273.6
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,144.5506,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_xcd4,0.0%,356.55,11147.65
stage1,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,147.1632,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_xcd4_fp4,0.8%,350.22,10949.74
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,61.6461,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_sbm128,9.1%,836.06,26139.52
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,62.2632,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_persist_sbm128,9.3%,827.77,25880.44
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,78.8766,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_xcd4_sbm128,9.1%,653.42,20429.37
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,256.9657,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_xcd4_persist_sbm128,9.1%,200.57,6270.87
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,60.2175,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_bnt2_sbm128,9.2%,855.89,26759.65
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,61.3011,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_bnt2_persist_sbm128,9.2%,840.76,26286.63
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,77.7281,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_bnt2_xcd4_sbm128,9.1%,663.08,20731.23
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,255.7597,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_bnt2_xcd4_persist_sbm128,9.2%,201.52,6300.44
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,62.0889,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_sbm128,3.8%,830.09,25953.1
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,72.2146,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm128,3.8%,713.7,22314.04
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,79.8054,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_xcd4_sbm128,3.8%,645.82,20191.61
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,255.1354,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_xcd4_persist_sbm128,3.8%,202.01,6315.86
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,60.1065,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_bnt2_sbm128,3.8%,857.47,26809.07
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,70.5573,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_bnt2_persist_sbm128,3.8%,730.46,22838.16
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,78.3563,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_bnt2_xcd4_sbm128,3.8%,657.76,20565.02
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,255.5355,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_bnt2_xcd4_persist_sbm128,3.8%,201.69,6305.97
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,79.2493,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_sbm128,9.2%,650.35,20333.29
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,78.4261,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_persist_sbm128,9.2%,657.17,20546.72
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,77.138,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_xcd4_sbm128,9.1%,668.15,20889.82
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,231.7712,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_xcd4_persist_sbm128,9.2%,222.37,6952.54
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,78.3672,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_bnt2_sbm128,9.3%,657.67,20562.16
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,76.756,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_bnt2_persist_sbm128,9.2%,671.47,20993.79
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,75.5253,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_bnt2_xcd4_sbm128,9.2%,682.42,21335.89
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,230.0473,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_atomic_bnt2_xcd4_persist_sbm128,9.2%,224.04,7004.64
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,79.695,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_sbm128,3.8%,646.71,20219.58
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,80.292,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm128,3.8%,641.9,20069.24
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,78.0671,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_xcd4_sbm128,3.8%,660.2,20641.21
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,235.2231,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_xcd4_persist_sbm128,3.8%,219.11,6850.51
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,78.109,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_bnt2_sbm128,3.8%,659.84,20630.13
stage2,256,64,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,78.2107,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_bnt2_persist_sbm128,3.8%,658.98,20603.31
